Id,SalePrice
2487,173464.74515746423
2488,158458.57460332388
2489,148847.30680628552
2490,140917.22448253212
2491,92598.37592541626
2492,189901.95583165187
2493,144868.07136134597
2494,139849.7444289168
2495,87058.44135249598
2496,234072.39175926714
2497,153342.68217078652
2498,111105.2905999905
2499,91904.21924279156
2500,126284.00694521514
2501,135218.01678036773
2502,145542.78166644968
2503,94354.32927193245
2504,176714.27649965542
2505,219433.77351403152
2506,256248.12790116886
2507,301610.1810915594
2508,256750.33670009658
2509,219844.94235478662
2510,217402.26477034696
2511,177738.97615599795
2512,214238.23822998523
2513,223604.47465257283
2514,253510.3848873344
2515,147407.8424621043
2516,172923.0731194466
2517,144221.66796792304
2518,151409.4758350415
2519,233408.84052025445
2520,217726.6382489717
2521,190549.78502325542
2522,220545.68437756307
2523,117814.97749154606
2524,130322.51699647224
2525,144520.43437853904
2526,132107.89906680875
2527,112421.46759134799
2528,128939.45567897342
2529,129337.858876458
2530,124486.72677486211
2531,264390.512333891
2532,225887.4359976015
2533,198623.63015935957
2534,229237.84786793456
2535,313697.1665197031
2536,228034.34800422852
2537,236483.82669813794
2538,186936.63305144818
2539,188236.06193712412
2540,176010.29211642256
2541,180739.7104925195
2542,163182.00540776743
2543,124001.3664355855
2544,118925.90433831398
2545,128037.7783098634
2546,126982.14777232241
2547,136047.37898829495
2548,160571.48607475756
2549,160127.5108056901
2550,171930.21840269954
2551,140358.3054130252
2552,129886.47932541018
2553,78400.43851054672
2554,99564.78149794301
2555,119167.97472774179
2556,101025.01201579625
2557,104381.35484080805
2558,153315.2045884629
2559,140521.00705919758
2560,149366.74313591557
2561,146605.5106202088
2562,129906.672682939
2563,151361.84509882872
2564,206646.32975939842
2565,140972.8849145365
2566,159041.30476358716
2567,144972.1217883812
2568,200848.14024124888
2569,215133.8721452818
2570,112273.73789153714
2571,189626.75138829628
2572,148338.0922283376
2573,222691.0102962939
2574,283874.88918684644
2575,124906.4623852603
2576,116053.44945887236
2577,133004.72436484537
2578,87873.68032563696
2579,64574.0837990783
2580,108192.27125923595
2581,122237.38290997788
2582,122679.12215471346
2583,291261.9750338593
2584,169577.29207501785
2585,185879.96123871283
2586,227548.26300382984
2587,201540.34955898402
2588,146666.82471196807
2589,148088.24834960155
2590,201513.69943742626
2591,217191.13136821412
2592,215862.93512981242
2593,240729.9368684989
2594,177959.70090083813
2595,198855.68095055807
2596,306064.67641695123
2597,184063.42868872816
2598,284787.20543764066
2599,328168.35375925055
2600,157778.43747058912
2601,149536.20159271368
2602,81705.28197185924
2603,93812.23702302546
2604,86955.37877023382
2605,77985.7463871768
2606,144655.54030118155
2607,214719.04609137852
2608,195439.83272673783
2609,172363.7598670216
2610,111479.01104327747
2611,122703.46405139896
2612,161980.04266742824
2613,133072.623486191
2614,124946.7809689209
2615,156744.1117240343
2616,142165.82792832816
2617,183690.5810245259
2618,197755.39031987812
2619,198916.82135699713
2620,187553.5126452109
2621,173499.64225799384
2622,182453.133425014
2623,239043.6750570185
2624,305330.30630711967
2625,307342.7890446591
2626,173799.86667172553
2627,167754.37474442084
2628,494637.32780056377
2629,526577.2099520054
2630,387019.3492322331
2631,502308.2125248688
2632,423590.26611884934
2633,309255.70403529657
2634,424831.231725117
2635,154157.34265522956
2636,181626.3562197049
2637,179259.7378564818
2638,256758.02740285257
2639,183950.76497468812
2640,157356.97155006803
2641,102294.61123273332
2642,185764.7342930642
2643,103874.28879612283
2644,121178.18369973214
2645,108590.33115000695
2646,96391.75402406989
2647,104873.75146853253
2648,142325.2106725221
2649,147493.9289137086
2650,140527.9495988343
2651,137329.88833566124
2652,416503.658695381
2653,240768.79353200135
2654,256874.63546992603
2655,416289.2594643899
2656,323492.6524832891
2657,346288.03829196637
2658,288773.6454994718
2659,307716.2234378768
2660,350552.90699177166
2661,367685.74402153154
2662,373176.2200229357
2663,294165.6472883051
2664,262586.7433435248
2665,327983.1093283707
2666,280758.8649627346
2667,165318.31171326563
2668,180846.08732282676
2669,181944.3611377959
2670,280012.738831586
2671,188978.3667587066
2672,192780.10894052018
2673,206263.8867931623
2674,202513.68333689016
2675,179512.9521332646
2676,189307.0126299853
2677,196213.73450709658
2678,265859.65255569865
2679,271161.50178371393
2680,282594.823411811
2681,414168.56327294366
2682,330359.0163954525
2683,537942.5078741271
2684,321568.40527622576
2685,335288.6861533526
2686,256038.24576406647
2687,318058.34474373655
2688,214336.8155021029
2689,205094.84238095165
2690,460519.812322508
2691,188410.37446101906
2692,135368.7307718585
2693,198537.3162554173
2694,136115.36634115397
2695,194903.06684918483
2696,186965.22735164213
2697,193988.56171676028
2698,194537.63100717147
2699,176806.5886164358
2700,159186.64060830823
2701,152331.61490349754
2702,111531.87922320649
2703,126958.4056403777
2704,135215.62070633957
2705,118199.26219815102
2706,117148.234529703
2707,125627.5357975448
2708,133960.78200090933
2709,102543.33361413941
2710,124610.95892686487
2711,269444.85867722123
2712,395908.13580156176
2713,172030.50027683715
2714,150338.63754124896
2715,173821.44384528633
2716,150512.20128201312
2717,187847.88430815615
2718,217997.7677532688
2719,156122.7525045376
2720,178060.65450155718
2721,132186.12749852063
2722,166099.05620265653
2723,136553.5924728853
2724,129503.65593829419
2725,132967.72986976695
2726,153852.69748674132
2727,173380.67909365398
2728,174326.03789954045
2729,145864.25294703108
2730,145731.27206519296
2731,129369.27545427698
2732,128455.05419207091
2733,157661.0615309943
2734,135793.72526191827
